location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3163445,"colegio Bolivar","relativehumidity",56,"%","2026-05-11T05:00:00Z","2026-05-11T00:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",56,"%","2026-05-11T06:00:00Z","2026-05-11T01:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",57,"%","2026-05-11T07:00:00Z","2026-05-11T02:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",59,"%","2026-05-11T08:00:00Z","2026-05-11T03:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",60,"%","2026-05-11T09:00:00Z","2026-05-11T04:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",60,"%","2026-05-11T10:00:00Z","2026-05-11T05:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",61,"%","2026-05-11T12:00:00Z","2026-05-11T07:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",60,"%","2026-05-11T13:00:00Z","2026-05-11T08:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",59,"%","2026-05-11T14:00:00Z","2026-05-11T09:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",58,"%","2026-05-11T15:00:00Z","2026-05-11T10:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",56,"%","2026-05-11T16:00:00Z","2026-05-11T11:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",54,"%","2026-05-11T17:00:00Z","2026-05-11T12:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",53,"%","2026-05-11T18:00:00Z","2026-05-11T13:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",52,"%","2026-05-11T19:00:00Z","2026-05-11T14:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",53,"%","2026-05-11T20:00:00Z","2026-05-11T15:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",54,"%","2026-05-11T21:00:00Z","2026-05-11T16:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","relativehumidity",54,"%","2026-05-12T00:00:00Z","2026-05-11T19:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26.3,"c","2026-05-11T01:00:00Z","2026-05-10T20:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26.2,"c","2026-05-11T02:00:00Z","2026-05-10T21:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26.2,"c","2026-05-11T03:00:00Z","2026-05-10T22:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26.1,"c","2026-05-11T04:00:00Z","2026-05-10T23:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.9,"c","2026-05-11T05:00:00Z","2026-05-11T00:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.9,"c","2026-05-11T06:00:00Z","2026-05-11T01:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.8,"c","2026-05-11T07:00:00Z","2026-05-11T02:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.2,"c","2026-05-11T08:00:00Z","2026-05-11T03:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.3,"c","2026-05-11T09:00:00Z","2026-05-11T04:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.3,"c","2026-05-11T10:00:00Z","2026-05-11T05:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",24.8,"c","2026-05-11T12:00:00Z","2026-05-11T07:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.4,"c","2026-05-11T13:00:00Z","2026-05-11T08:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.7,"c","2026-05-11T14:00:00Z","2026-05-11T09:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26.2,"c","2026-05-11T15:00:00Z","2026-05-11T10:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26.8,"c","2026-05-11T16:00:00Z","2026-05-11T11:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",27.3,"c","2026-05-11T17:00:00Z","2026-05-11T12:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",27.5,"c","2026-05-11T18:00:00Z","2026-05-11T13:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",27.7,"c","2026-05-11T19:00:00Z","2026-05-11T14:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",27.3,"c","2026-05-11T20:00:00Z","2026-05-11T15:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",26,"c","2026-05-11T21:00:00Z","2026-05-11T16:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","temperature",25.7,"c","2026-05-12T00:00:00Z","2026-05-11T19:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2314,"particles/cm³","2026-05-11T01:00:00Z","2026-05-10T20:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2058,"particles/cm³","2026-05-11T02:00:00Z","2026-05-10T21:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1891,"particles/cm³","2026-05-11T03:00:00Z","2026-05-10T22:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1952,"particles/cm³","2026-05-11T04:00:00Z","2026-05-10T23:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",1984,"particles/cm³","2026-05-11T05:00:00Z","2026-05-11T00:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2104,"particles/cm³","2026-05-11T06:00:00Z","2026-05-11T01:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2003,"particles/cm³","2026-05-11T07:00:00Z","2026-05-11T02:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2235,"particles/cm³","2026-05-11T08:00:00Z","2026-05-11T03:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
3163445,"colegio Bolivar","um003",2128,"particles/cm³","2026-05-11T09:00:00Z","2026-05-11T04:00:00-05:00","America/Bogota",3.3404994747523014,-76.5459849520779,,,,"Juan Carlos","AirGradient"
